thesis_id,domain,claim,key_strata,registry_complete,priority,atlas_status,testability,testability_reason,decision_status,evidence_level,source_artifact,domain_artifact_family,strata_reviewed,review_status,evidence_summary,power_summary,leakage_risk,implementation_path,next_action
WCT-WIND-003,WIND,Wind speed shows a non-linear relationship with Tmax on northerly/foehn days: 15–30 kt = peak heating sweet spot; above 35 kt = mechanical mixing limits peak,"speed bin, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"speed bin, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-004,WIND,The summer afternoon sea breeze (SSW-S shift after ~14:00) acts as a natural Tmax limiter; its onset timing varies by month and synoptic strength,"sea breeze onset hour, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"sea breeze onset hour, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-005,WIND,Clockwise wind rotation during morning (veering: N→E→S = frontal approach) vs anticlockwise (backing: S→W→N = recovery) predicts whether a NW event is developing or decaying,"rotation direction, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"rotation direction, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-006,WIND,Monthly wind rose by sector for NZWN must be documented as the prior distribution for all wind sector theses,month,true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,month x CP x wind_sector,SUPPORTED_DESCRIPTIVE_EVIDENCE,The mandatory artifact-backed wind-sector table now exists by month and CP.,28/412 wind sector effect cells have n_obs < 30.,Tmax anomaly and remaining warming appear only in descriptive effect summaries.,documented_evidence_only,Use as prerequisite wind evidence for regime design review; no feature candidate is promoted.
WCT-WIND-007,WIND,"NE wind (045–090°) imports maritime moisture from Cook Strait entrance, suppressing Tmax differently from N/NW foehn or S maritime flow","NE sector flag, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"NE sector flag, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-008,WIND,Wind steadiness (gust-to-mean ratio or direction IQR) predicts whether the morning state persists through the afternoon,"steadiness metric, month, regime",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"steadiness metric, month, regime",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-009,WIND,Wind direction observations when speed < 5 kt are unreliable; filtering calm observations changes sector share on a non-trivial fraction of days,"calm threshold, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"calm threshold, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-010,WIND,The effective foehn sector for Wellington is concentrated in 340–030° (N–NNE) based on topography; the current 270–45° arc may be 40–60° too wide,"sub-sector, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"sub-sector, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-011,WIND,Wind from W (260–280°) crossing Cook Strait may produce cooling or neutral effect rather than foehn warming due to cold water crossing,"W sector, Tmax anomaly, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"W sector, Tmax anomaly, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-012,WIND,Wind speed acceleration direction during the morning window (strengthening vs weakening by CP) predicts whether the afternoon state will be stronger than the morning state,"speed trend, month, regime",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"speed trend, month, regime",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-013,WIND,SE/E winds (090–160°) suppress Tmax without triggering southerly_disrupted as coded; these days are likely misclassified,"SE flag, Tmax anomaly, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"SE flag, Tmax anomaly, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-014,WIND,"Wind vector components (u, v) as continuous predictors outperform discrete sector classification in ML models","month, CP",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"month, CP",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-015,WIND,"After southerly passage, recovery direction (N via anticlockwise through W) produces different warming trajectory than direct NW recovery","recovery path, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"recovery path, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-016,WIND,Wind direction at NZWN is locally amplified by Cook Strait channel; the airport speed may overrepresent the regional NW at certain channel-aligned directions,"direction, speed, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"direction, speed, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-017,WIND,"By month, the NW/N wind speed that produces maximum positive Tmax anomaly (sweet spot) shifts; summer may have a higher sweet-spot speed than winter","month, speed-Tmax curve",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"month, speed-Tmax curve",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-018,WIND,Northerly gust factor (max/mean speed) correlates with foehn intensity and timing of peak Tmax: gustier foehn peaks earlier and drops more sharply,"gust factor, month, regime",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/wind_sector_effects_by_month_cp.csv,wind,"gust factor, month, regime",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-WIND-019,WIND,The number of southerly-sector hourly obs by CP (0–8) predicts remaining cooling potential better than southerly share alone,"southerly obs count, CP, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,PROMOTED_TO_REGIME_DESIGN,E2_descriptive_domain,reports/onda2e/wind_direction_reliability_by_day_cp.csv,wind,date x CP with month/sector context,READY_FOR_REGIME_DESIGN_REVIEW,Pre-CP southerly-sector counts are artifact-backed; max southerly count by day/CP is 24.,28/412 wind sector effect cells have n_obs < 30.,Remaining warming can evaluate the split but must not assign a live regime.,regime_design_queue,"Evaluate southerly-count/depth as a regime-design split, not as a promoted model feature."
